SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Sep 15 19:53:14 BRT 2023
User: Alunos
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4F07961
Integration Time (usec): 100000 (USB4F07961)
Spectra Averaged: 1 (USB4F07961)
Boxcar Smoothing: 0 (USB4F07961)
Correct for Electrical Dark: No (USB4F07961)
Strobe/Lamp Enabled: No (USB4F07961)
Correct for Detector Non-linearity: No (USB4F07961)
Correct for Stray Light: No (USB4F07961)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
178,13	1214,45
178,35	1214,45
178,57	1214,45
178,78	1302,51
179,00	1185,77
179,22	1458,15
179,44	1435,63
179,66	1435,63
179,87	1538,02
180,09	1499,11
180,31	1490,92
180,53	1411,05
180,75	1464,30
180,96	1320,94
181,18	1394,67
181,40	1390,57
181,62	1456,11
181,84	1466,35
182,05	1384,43
182,27	1423,34
182,49	1415,15
182,71	1400,81
182,92	1464,30
183,14	1443,82
183,36	1415,15
183,58	1427,43
183,80	1538,02
184,01	1357,80
184,23	1529,83
184,45	1482,73
184,67	1366,00
184,89	1488,87
185,10	1480,68
185,32	1456,11
185,54	1415,15
185,76	1435,63
185,97	1409,00
186,19	1472,49
186,41	1447,91
186,63	1366,00
186,84	1390,57
187,06	1439,72
187,28	1665,00
187,50	1392,62
187,72	1476,59
187,93	1476,59
188,15	1400,81
188,37	1439,72
188,59	1462,25
188,80	1433,58
189,02	1474,54
189,24	1398,76
189,46	1433,58
189,67	1497,07
189,89	1521,64
190,11	1423,34
190,33	1482,73
190,54	1464,30
190,76	1423,34
190,98	1472,49
191,20	1374,19
191,41	1427,43
191,63	1521,64
191,85	1386,47
192,07	1382,38
192,28	1499,11
192,50	1439,72
192,72	1447,91
192,94	1562,60
193,15	1464,30
193,37	1464,30
193,59	1576,94
193,81	1513,45
194,02	1452,01
194,24	1415,15
194,46	1447,91
194,67	1505,26
194,89	1415,15
195,11	1480,68
195,33	1458,15
195,54	1564,65
195,76	1400,81
195,98	1361,90
196,20	1490,92
196,41	1406,95
196,63	1488,87
196,85	1505,26
197,06	1357,80
197,28	1431,53
197,50	1374,19
197,72	1394,67
197,93	1390,57
198,15	1433,58
198,37	1378,28
198,58	1458,15
198,80	1439,72
199,02	1474,54
199,24	1427,43
199,45	1480,68
199,67	1435,63
199,89	1374,19
200,10	1390,57
200,32	1417,19
200,54	1384,43
200,76	1406,95
200,97	1456,11
201,19	1349,61
201,41	1439,72
201,62	1366,00
201,84	1495,02
202,06	1415,15
202,28	1468,39
202,49	1513,45
202,71	1515,50
202,93	1509,35
203,14	1392,62
203,36	1392,62
203,58	1431,53
203,79	1423,34
204,01	1472,49
204,23	1488,87
204,44	1464,30
204,66	1439,72
204,88	1515,50
205,10	1464,30
205,31	1472,49
205,53	1361,90
205,75	1554,41
205,96	1390,57
206,18	1447,91
206,40	1370,09
206,61	1390,57
206,83	1366,00
207,05	1415,15
207,26	1423,34
207,48	1394,67
207,70	1488,87
207,91	1490,92
208,13	1390,57
208,35	1392,62
208,56	1380,33
208,78	1513,45
209,00	1441,77
209,21	1497,07
209,43	1431,53
209,65	1515,50
209,86	1488,87
210,08	1490,92
210,30	1546,22
210,51	1472,49
210,73	1423,34
210,95	1341,42
211,16	1431,53
211,38	1398,76
211,60	1497,07
211,81	1433,58
212,03	1415,15
212,25	1513,45
212,46	1415,15
212,68	1466,35
212,90	1384,43
213,11	1376,24
213,33	1468,39
213,55	1460,20
213,76	1521,64
213,98	1398,76
214,20	1415,15
214,41	1439,72
214,63	1531,88
214,84	1415,15
215,06	1406,95
215,28	1488,87
215,49	1480,68
215,71	1447,91
215,93	1525,74
216,14	1411,05
216,36	1411,05
216,58	1406,95
216,79	1415,15
217,01	1470,44
217,22	1439,72
217,44	1591,27
217,66	1431,53
217,87	1505,26
218,09	1386,47
218,31	1411,05
218,52	1357,80
218,74	1464,30
218,95	1456,11
219,17	1390,57
219,39	1417,19
