Comprimento	Intensity
503.10	8370.05
503.30	8568.70
503.50	8537.98
503.70	8525.69
503.90	8759.16
504.10	8871.80
504.30	8791.93
504.50	8832.89
504.70	8882.04
504.90	8918.90
505.10	9004.92
505.30	8959.86
505.50	9103.22
505.70	9289.59
505.90	9291.63
506.10	9305.97
506.30	9338.74
506.50	9475.95
506.70	9336.69
506.90	9516.91
507.11	9607.02
507.31	9510.77
507.51	9654.12
507.71	9688.94
507.91	9787.24
508.11	9803.63
508.31	9992.04
508.51	9969.51
508.71	10198.88
508.91	10221.41
509.11	10084.20
509.31	10196.84
509.51	10180.45
509.71	10479.46
509.91	10336.10
510.11	10354.53
510.31	10639.20
510.51	10540.90
510.71	10499.94
510.91	10680.16
511.11	10688.35
511.31	10737.50
511.51	10930.01
511.71	10942.30
511.91	10856.28
512.11	11114.33
512.31	10975.06
512.51	10927.96
512.71	11114.33
512.91	11220.82
513.11	11444.05
513.31	11360.08
513.51	11444.05
513.71	11403.09
513.91	11515.73
514.11	11761.48
514.31	11870.03
514.51	11876.17
514.71	11925.32
514.90	11798.35
515.10	12187.46
515.30	11939.66
515.50	11798.35
515.70	12265.28
515.90	12089.16
516.10	12253.00
516.30	12377.92
516.50	12291.91
516.70	12371.78
516.90	12261.19
517.10	12525.38
517.30	12678.97
517.50	12658.49
517.70	12787.52
517.90	12738.37
518.10	12769.09
518.30	12867.39
518.50	13014.84
518.70	12844.86
518.90	12826.43
519.10	13035.32
519.30	13031.23
519.50	13057.85
519.69	13023.03
519.89	13276.98
520.09	13045.56
520.29	13281.08
520.49	13399.86
520.69	13119.29
520.89	13260.60
521.09	13522.74
521.29	13950.76
521.49	13358.90
521.69	13522.74
521.89	13678.38
522.09	13688.62
522.29	13647.66
522.48	13690.67
522.68	13438.77
522.88	13643.57
523.08	13629.23
523.28	13958.96
523.48	13723.44
523.68	13868.84
523.88	13809.45
524.08	13696.82
524.28	13836.08
524.48	13895.47
524.68	13883.18
524.87	13920.04
525.07	13788.97
525.27	14016.30
525.47	13946.67
525.67	14059.31
525.87	13668.14
526.07	14028.59
526.27	13870.89
526.47	14057.26
526.67	13811.50
526.86	13764.40
527.06	13868.84
527.26	13965.10
527.46	14268.20
527.66	14030.63
527.86	14210.86
528.06	14047.02
528.26	14202.66
528.46	13881.13
528.65	14040.87
528.85	14192.42
529.05	13981.48
529.25	14159.66
529.45	14128.94
529.65	14051.11
529.85	14124.84
530.05	14155.56
530.24	14272.29
530.44	14071.59
530.64	14053.16
530.84	14163.75
531.04	14040.87
531.24	14178.09
531.44	14010.15
531.63	14128.94
531.83	13981.48
532.03	14030.63
532.23	14130.98
532.43	14149.42
532.63	14210.86
532.83	14079.79
533.02	14411.56
533.22	13956.91
533.42	14173.99
533.62	14335.78
533.82	13961.00
534.02	14354.21
534.22	14186.28
534.41	14169.90
534.61	14014.25
534.81	14186.28
535.01	13997.87
535.21	14153.51
535.41	14120.74
535.60	13842.22
535.80	14055.21
536.00	14329.64
536.20	14077.74
536.40	14212.90
536.60	14034.73
536.79	14186.28
536.99	14161.70
537.19	14219.05
537.39	14214.95
537.59	14001.96
537.78	14028.59
537.98	14260.01
538.18	14200.62
538.38	14278.44
538.58	13981.48
538.77	14376.74
538.97	14147.37
539.17	14229.29
539.37	14018.35
539.57	13829.93
539.77	14145.32
539.96	13999.91
540.16	14196.52
540.36	14210.86
540.56	14202.66
540.76	13932.33
540.95	14047.02
541.15	14112.55
541.35	14165.80
541.55	14399.27
541.74	14096.17
541.94	14110.50
542.14	13877.04
542.34	14087.98
542.54	14165.80
542.73	14260.01
542.93	13864.75
543.13	14001.96
543.33	14173.99
543.53	14235.43
543.72	14094.12
543.92	14350.12
544.12	14053.16
544.32	14141.22
544.51	14038.83
544.71	14112.55
544.91	13874.99
545.11	14001.96
545.30	14079.79
545.50	13793.07
545.70	14415.65
545.90	14053.16
546.10	14047.02
546.29	14278.44
546.49	14376.74
546.69	14137.13
546.89	14196.52
547.08	14335.78
547.28	13993.77
547.48	13965.10
547.68	14030.63
547.87	13817.65
548.07	13948.72
548.27	13870.89
548.47	13862.70
548.66	14030.63
548.86	13909.80
549.06	13621.04
549.25	13645.62
549.45	13776.69
549.65	13764.40
549.85	13860.65
550.04	13819.69
550.24	13657.90
550.44	13653.81
550.64	13666.10
550.83	13563.70
551.03	13809.45
551.23	13434.68
551.43	13524.79
551.62	13467.44
551.82	13502.26
552.02	13514.55
552.21	13672.24
552.41	13569.84
552.61	13455.15
552.81	13420.34
553.00	13399.86
553.20	13432.63
553.40	13678.38
553.59	13543.22
553.79	13422.39
553.99	13522.74
554.18	13365.04
554.38	13483.83
554.58	13389.62
554.78	13438.77
554.97	13328.18
555.17	13266.74
555.37	13326.13
555.56	13109.05
555.76	13373.24
555.96	13248.31
556.15	13123.38
556.35	13150.01
556.55	13303.60
556.74	13219.64
556.94	13315.89
557.14	12875.58
557.34	13223.73
557.53	13150.01
557.73	13176.63
557.93	13072.18
558.12	13276.98
558.32	13088.57
558.52	13432.63
558.71	13174.58
558.91	13080.38
559.11	13238.07
559.30	12957.50
559.50	13152.06
559.70	13227.83
559.89	13098.81
560.09	13088.57
560.29	13145.91
560.48	12908.35
560.68	13129.53
560.88	13156.15
561.07	13137.72
561.27	12834.62
561.46	13434.68
561.66	12969.79
561.86	13107.00
562.05	12828.48
562.25	13053.75
562.45	12826.43
562.64	12842.81
562.84	12896.06
563.04	13027.13
563.23	12898.11
563.43	12959.55
563.63	13074.23
563.82	13061.94
564.02	12941.11
564.21	12986.17
564.41	12922.68
564.61	12930.87
564.80	12855.10
565.00	12795.71
565.20	12732.22
565.39	12955.45
565.59	12863.29
565.78	12699.45
565.98	12894.01
566.18	12953.40
566.37	12820.28
566.57	12777.28
566.77	12785.47
566.96	12711.74
567.16	12775.23
567.35	12625.73
567.55	12732.22
567.75	12748.61
567.94	12590.91
568.14	12646.21
568.33	12695.36
568.53	12681.02
568.73	12842.81
568.92	12519.23
569.12	12678.97
569.31	12625.73
569.51	12662.59
569.71	12625.73
569.90	12492.61
570.10	12687.17
570.29	12578.62
570.49	12246.85
570.69	12580.67
570.88	12425.03
571.08	12443.46
571.27	12375.88
571.47	12433.22
571.66	12341.06
571.86	12570.43
572.06	12390.21
572.25	12429.12
572.45	12418.88
572.64	12261.19
572.84	12545.86
573.03	12488.51
573.23	12728.13
573.43	12379.97
573.62	12099.40
573.82	12375.88
574.01	12236.61
574.21	12080.97
574.40	12396.35
574.60	12410.69
574.79	12439.36
574.99	12253.00
575.19	12322.63
575.38	12519.23
575.58	12427.07
575.77	12265.28
575.97	12017.48
576.16	12064.58
576.36	12056.39
576.55	11908.94
576.75	12224.33
576.94	12418.88
577.14	12126.02
577.34	12080.97
577.53	11994.95
577.73	12031.82
577.92	11992.90
578.12	12347.20
578.31	11966.28
578.51	12052.30
578.70	11884.36
578.90	12169.03
579.09	11999.05
579.29	12099.40
579.48	12015.43
579.68	11929.42
579.87	11788.11
580.07	11829.07
580.26	11835.21
580.46	11698.00
580.65	12009.29
580.85	11872.07
581.04	11716.43
581.24	11818.83
581.43	11792.20
581.63	11663.18
581.82	11900.75
582.02	11589.46
582.21	11870.03
582.41	11605.84
582.60	11511.63
582.80	11777.87
582.99	11622.22
583.19	11646.80
583.38	11595.60
583.58	11519.82
583.77	11458.39
583.97	11519.82
584.16	11315.03
584.36	11509.58
584.55	11515.73
584.75	11507.54
584.94	11212.63
585.14	11378.51
585.33	11319.12
585.53	11394.90
585.72	11452.24
585.92	11405.14
586.11	11222.87
586.31	11368.27
586.50	11212.63
586.70	11224.92
586.89	10977.11
587.09	11253.59
587.28	11138.90
587.47	11143.00
587.67	11140.95
587.86	11222.87
588.06	11024.22
588.25	11048.79
588.45	11081.56
588.64	10893.15
588.84	11116.37
589.03	10936.15
589.23	10735.45
589.42	11028.31
589.61	10958.68
589.81	10794.84
590.00	10745.69
590.20	10788.70
590.39	10602.33
590.59	10889.05
590.78	10770.27
590.98	10780.51
591.17	10567.52
591.36	10639.20
591.56	10696.54
591.75	10770.27
591.95	10553.18
592.14	10475.36
592.34	10532.70
592.53	10639.20
592.72	10393.44
592.92	10532.70
593.11	10434.40
593.31	10422.11
593.50	10520.42
593.69	10487.65
593.89	10405.73
594.08	10532.70
594.28	10245.99
594.47	10274.66
594.67	10274.66
594.86	10295.14
595.05	10297.19
595.25	10213.22
595.44	10114.92
595.64	10239.84
595.83	10342.24
596.02	10094.44
596.22	10012.52
596.41	9979.75
596.61	10147.69
596.80	10207.08
596.99	9887.59
597.19	9926.50
597.38	9840.49
597.58	9975.66
597.77	9910.12
597.96	9688.94
598.16	9865.07
598.35	9863.02
598.54	9826.15
598.74	9922.41
598.93	9863.02
599.13	9535.34
599.32	9625.45
599.51	9553.77
599.71	9658.22
599.90	9439.09
600.09	9658.22
600.29	9404.27
600.48	9635.69
600.68	9688.94
600.87	9496.43
601.06	9592.69
601.26	9361.27
601.45	9217.91
601.64	9361.27
601.84	9346.93
602.03	9455.47
602.22	9254.77
602.42	9295.73
602.61	9156.47
602.80	9125.75
603.00	9156.47
603.19	9074.55
603.38	9205.62
603.58	8947.58
603.77	9273.20
603.96	9090.93
604.16	9144.18
604.35	9099.13
604.54	9031.54
604.74	9025.40
604.93	9052.02
605.12	8853.37
605.32	8970.10
605.51	8929.14
605.70	8836.99
605.90	8855.42
606.09	8800.12
606.28	8724.35
606.48	8728.44
606.67	8681.34
606.86	8963.96
607.06	8593.28
607.25	8591.23
607.44	8603.52
607.64	8429.44
607.83	8324.99
608.02	8640.38
608.22	8667.00
608.41	8521.60
608.60	8476.54
608.79	8525.69
608.99	8355.71
609.18	8478.59
609.37	8361.86
609.57	8288.13
609.76	8353.66
609.95	8200.07
610.15	8497.02
610.34	8396.67
610.53	8273.79
610.72	8165.25
610.92	8118.15
611.11	8009.61
611.30	8290.18
611.50	8476.54
611.69	8374.14
611.88	8279.94
612.07	8462.21
612.27	8222.59
612.46	8171.40
612.65	8134.53
612.84	8195.97
613.04	8189.83
613.23	8101.76
613.42	8001.41
613.62	8177.54
613.81	8238.98
614.00	8050.57
614.19	8021.89
614.39	7804.81
614.58	7931.78
614.77	7772.04
614.96	7886.73
615.16	7874.44
615.35	7853.96
615.54	7690.12
615.73	7733.13
615.93	7788.43
616.12	8089.48
616.31	7526.29
616.50	7796.62
616.70	7602.06
616.89	7452.56
617.08	7542.67
617.27	7858.06
617.47	7546.76
617.66	7628.68
617.85	7747.47
618.04	7413.65
618.23	7567.24
618.43	7436.17
618.62	7583.63
618.81	7747.47
619.00	7544.72
619.20	7528.33
619.39	7440.27
619.58	7628.68
619.77	7493.52
619.96	7485.33
620.16	7313.30
620.35	7370.64
620.54	7411.60
620.73	7610.25
620.93	7503.76
621.12	7399.31
621.31	7419.79
621.50	7509.90
621.69	7395.22
621.89	7331.73
622.08	7362.45
622.27	7151.51
622.46	7313.30
622.65	7354.26
622.85	7403.41
623.04	7395.22
623.23	7186.32
623.42	7198.61
623.61	7243.67
623.81	7401.36
624.00	7235.47
624.19	7055.25
624.38	7366.54
624.57	7104.40
624.76	7405.46
624.96	7075.73
625.15	7126.93
625.34	7016.34
625.53	7272.34
625.72	7100.31
625.91	7018.39
626.11	7133.08
626.30	6918.04
626.49	7053.20
626.68	6952.85
626.87	6989.72
627.06	6780.82
627.26	6922.13
627.45	6969.24
627.64	6756.25
627.83	6789.02
628.02	6864.79
628.21	6991.77
628.41	6674.33
628.60	6674.33
628.79	6690.71
628.98	6666.14
629.17	6682.52
629.36	6602.65
629.55	6651.80
629.75	6774.68
629.94	6457.25
630.13	6449.05
630.32	6391.71
630.51	6477.73
630.70	6289.31
630.89	6635.42
631.09	6322.08
631.28	6440.86
631.47	6449.05
631.66	6293.41
631.85	6338.46
632.04	6236.06
632.23	6313.89
632.42	6100.90
632.62	6315.94
632.81	6117.28
633.00	6217.63
633.19	5955.49
633.38	6018.98
633.57	5980.07
633.76	6031.27
633.95	6053.80
634.14	5924.77
634.34	5769.13
634.53	5961.64
634.72	5879.72
634.91	5887.91
635.10	5822.38
635.29	5930.92
635.48	5914.53
635.67	5740.46
635.86	5660.59
636.05	5904.29
636.24	5697.45
636.44	5750.70
636.63	5801.90
636.82	5593.00
637.01	5752.74
637.20	5660.59
637.39	5572.52
637.58	5576.62
637.77	5445.55
637.96	5404.59
638.15	5633.96
638.34	5445.55
638.53	5273.52
638.73	5457.84
638.92	5535.66
639.11	5470.12
639.30	5443.50
639.49	5365.68
639.68	5207.98
639.87	5347.25
640.06	5257.14
640.25	5396.40
640.44	5183.41
640.63	5412.78
640.82	5199.79
641.01	5154.74
641.20	5240.75
641.39	5193.65
641.58	5183.41
641.77	5212.08
641.96	5148.59
642.16	5146.55
642.35	5085.11
642.54	5101.49
642.73	5054.39
642.92	5101.49
643.11	5142.45
643.30	4986.80
643.49	4937.65
643.68	4954.04
643.87	4831.16
644.06	4990.90
644.25	4937.65
644.44	4937.65
644.63	4822.97
644.82	4888.50
645.01	4849.59
645.20	4880.31
645.39	4810.68
645.58	4855.73
645.77	4710.33
645.96	4833.21
646.15	4786.10
646.34	4757.43
646.53	4773.82
646.72	4753.34
646.91	4679.61
647.10	4644.79
647.29	4589.50
647.48	4732.86
647.67	4655.03
647.86	4605.88
648.05	4652.98
648.24	4634.55
648.43	4609.98
648.62	4560.83
648.81	4497.34
649.00	4489.15
649.19	4499.39
649.38	4378.56
649.57	4497.34
649.76	4560.83
649.95	4558.78
650.14	4454.33
650.33	4317.12
650.52	4374.46
650.71	4315.07
650.90	4470.72
651.09	4388.80
651.28	4347.84
651.47	4208.58
651.66	4356.03
651.85	4192.19
652.04	4315.07
652.23	4188.10
652.42	4167.62
652.61	4237.25
652.80	4298.69
652.99	4249.54
653.17	4229.06
653.36	4167.62
653.55	4216.77
653.74	4106.18
653.93	4184.00
654.12	4265.92
654.31	4192.19
654.50	4089.79
654.69	4171.71
654.88	4210.62
655.07	4118.47
655.26	4110.27
655.45	3999.68
655.64	4097.99
655.83	4061.12
656.02	4077.51
656.21	4126.66
656.39	3930.05
656.58	4040.64
656.77	3930.05
656.96	3973.06
657.15	3971.01
657.34	4052.93
657.53	3983.30
657.72	4044.74
657.91	3841.99
658.10	3823.56
658.29	3815.37
658.48	3809.22
658.67	3905.48
658.85	3782.60
659.04	3745.73
659.23	3958.72
659.42	3794.89
659.61	3864.52
659.80	3794.89
659.99	3866.56
660.18	3637.19
660.37	3751.88
660.56	3741.64
660.74	3882.95
660.93	3741.64
661.12	3618.76
661.31	3643.34
661.50	3710.92
661.69	3585.99
661.88	3710.92
662.07	3678.15
662.26	3735.50
662.44	3588.04
662.63	3549.13
662.82	3629.00
663.01	3639.24
663.20	3553.23
663.39	3569.61
663.58	3518.41
663.77	3555.27
663.95	3585.99
664.14	3547.08
664.33	3561.42
664.52	3456.97
664.71	3602.38
664.90	3512.27
665.09	3381.20
665.27	3389.39
665.46	3422.16
665.65	3467.21
665.84	3375.05
666.03	3440.59
666.22	3495.88
666.41	3348.43
666.59	3368.91
666.78	3342.28
666.97	3381.20
667.16	3446.73
667.35	3266.51
667.54	3430.35
667.72	3291.09
667.91	3235.79
668.10	3399.63
668.29	3217.36
668.48	3309.52
668.67	3299.28
668.85	3295.18
669.04	3373.00
669.23	3276.75
669.42	3225.55
669.61	3299.28
669.80	3211.22
669.98	3123.15
670.17	3268.56
670.36	3170.26
670.55	3200.98
670.74	3162.06
670.92	3397.58
671.11	3160.02
671.30	3176.40
671.49	3221.45
671.68	3160.02
671.86	2998.23
672.05	3258.32
672.24	3160.02
672.43	3196.88
672.62	3221.45
672.80	3153.87
672.99	3135.44
673.18	3053.52
673.37	3086.29
673.56	3145.68
673.74	3102.67
673.93	3164.11
674.12	3037.14
674.31	3033.04
674.50	2996.18
674.68	3012.56
674.87	3045.33
675.06	3102.67
675.25	3020.75
675.43	3037.14
675.62	2981.84
675.81	3129.30
676.00	2983.89
676.19	3020.75
676.37	2930.64
676.56	3135.44
676.75	2850.77
676.94	2936.79
677.12	2957.27
677.31	2922.45
677.50	2981.84
677.69	2959.31
677.87	2867.16
678.06	2867.16
678.25	2848.72
678.44	2893.78
678.62	2775.00
678.81	2910.16
679.00	2861.01
679.19	2848.72
679.37	2791.38
679.56	2854.87
679.75	2873.30
679.94	2951.12
680.12	2775.00
680.31	2856.92
680.50	2856.92
680.68	2867.16
680.87	2795.48
681.06	2883.54
681.25	2842.58
681.43	2924.50
681.62	2793.43
681.81	2709.46
682.00	2672.60
682.18	2809.81
682.37	2770.90
682.56	2709.46
682.74	2717.65
682.93	2799.57
683.12	2762.71
683.31	2758.61
683.49	2686.94
683.68	2711.51
683.87	2596.82
684.05	2686.94
684.24	2668.50
684.43	2652.12
684.61	2729.94
684.80	2668.50
684.99	2654.17
685.18	2670.55
685.36	2670.55
685.55	2652.12
685.74	2629.59
685.92	2670.55
686.11	2602.97
686.30	2562.01
686.48	2645.98
686.67	2629.59
686.86	2578.39
687.04	2688.98
687.23	2596.82
687.42	2617.30
687.60	2611.16
687.79	2635.74
687.98	2553.82
688.16	2613.21
688.35	2629.59
688.54	2668.50
688.72	3053.52
688.91	2580.44
689.10	2594.78
689.28	2533.34
689.47	2676.70
689.66	2627.54
689.84	2508.76
690.03	2537.43
690.22	2594.78
690.40	2586.58
690.59	2533.34
690.78	2463.71
690.96	2521.05
691.15	2441.18
691.34	2480.09
691.52	2480.09
691.71	2410.46
691.89	2512.86
692.08	2402.27
692.27	2432.99
692.45	2521.05
692.64	2562.01
692.83	2408.41
693.01	2400.22
693.20	2426.84
693.38	2430.94
693.57	2492.38
693.76	2439.13
693.94	2455.51
694.13	2580.44
694.32	2389.98
694.50	2545.63
694.69	2531.29
694.87	2426.84
695.06	2412.51
695.25	2349.02
695.43	2545.63
695.62	2326.49
695.80	2473.95
695.99	2316.25
696.18	2394.08
696.36	2422.75
696.55	2443.23
696.73	2414.56
696.92	2365.40
697.11	2332.64
697.29	2443.23
697.48	2332.64
697.66	2488.28
697.85	2324.44
698.04	2365.40
698.22	2383.84
698.41	2381.79
698.59	2260.96
698.78	2283.49
698.96	2344.92
699.15	2402.27
699.34	2324.44
699.52	2291.68
699.71	2359.26
699.89	2416.60
700.08	2250.72
700.26	2398.17
700.45	2375.64
700.64	2267.10
700.82	2250.72
701.01	2242.53
701.19	2361.31
701.38	2316.25
701.56	2246.62
701.75	2217.95
701.93	2217.95
702.12	2246.62
702.31	2252.77
702.49	2267.10
702.68	2379.74
702.86	2267.10
703.05	2316.25
703.23	2211.81
703.42	2381.79
703.60	2240.48
703.79	2312.16
703.97	2176.99
704.16	2351.07
704.34	2301.92
704.53	2299.87
704.72	2187.23
704.90	2201.57
705.09	2162.66
705.27	2291.68
705.46	2213.85
705.64	2162.66
705.83	2269.15
706.01	2269.15
706.20	2201.57
706.38	2340.83
706.57	2244.57
706.75	2201.57
706.94	2136.03
707.12	2213.85
707.31	2176.99
707.49	2258.91
707.68	2220.00
707.86	2201.57
708.05	2138.08
708.23	2201.57
708.42	2203.61
708.60	2127.84
708.79	2303.96
708.97	2260.96
709.16	2226.14
709.34	2111.46
709.53	2078.69
709.71	2113.50
709.90	2168.80
710.08	2226.14
710.27	2004.96
710.45	2099.17
710.64	2228.19
710.82	2160.61
711.00	2484.19
711.19	2088.93
711.37	2086.88
711.56	2072.54
711.74	2185.18
711.93	2111.46
712.11	2170.85
712.30	2004.96
712.48	2090.98
712.67	2148.32
712.85	2095.07
713.04	2095.07
713.22	2230.24
713.40	2127.84
713.59	2050.02
713.77	2217.95
713.96	2041.82
714.14	2138.08
714.33	2103.26
714.51	2066.40
714.70	2070.50
714.88	2029.54
715.06	2070.50
715.25	2017.25
715.43	2037.73
715.62	2078.69
715.80	1984.48
715.99	2027.49
716.17	1959.91
716.35	2021.35
716.54	2070.50
716.72	2056.16
716.91	1990.63
717.09	2052.06
717.28	2050.02
717.46	2170.85
717.64	2013.15
717.83	2103.26
718.01	1914.85
718.20	1974.24
718.38	1918.95
718.56	1988.58
718.75	2000.87
718.93	2025.44
719.12	1996.77
719.30	2013.15
719.48	1841.12
719.67	1964.00
719.85	2013.15
720.04	1908.71
720.22	1986.53
720.40	1916.90
720.59	2056.16
720.77	1974.24
720.96	2056.16
721.14	1898.47
721.32	1953.76
721.51	1918.95
721.69	1966.05
721.87	1949.67
722.06	2033.63
722.24	1966.05
722.43	1918.95
722.61	1939.43
722.79	1947.62
722.98	1898.47
723.16	2000.87
723.34	1955.81
723.53	1904.61
723.71	2037.73
723.90	1939.43
724.08	1947.62
724.26	1877.99
724.45	1906.66
724.63	1894.37
724.81	1933.28
725.00	1923.04
725.18	1966.05
725.36	1947.62
725.55	1931.23
725.73	1839.08
725.91	1996.77
726.10	1935.33
726.28	1966.05
726.46	1923.04
726.65	1918.95
726.83	1992.67
727.01	1900.52
727.20	1865.70
727.38	1902.56
727.56	1898.47
727.75	1964.00
727.93	1810.40
728.11	1882.08
728.30	1943.52
728.48	1814.50
728.66	1849.32
728.85	1808.36
729.03	1886.18
729.21	1816.55
729.40	1923.04
729.58	1898.47
729.76	1812.45
729.94	1808.36
730.13	1863.65
730.31	1775.59
730.49	1740.77
730.68	1800.16
730.86	1775.59
731.04	1898.47
731.23	1769.44
731.41	1718.25
731.59	1796.07
731.77	1853.41
731.96	1859.56
732.14	1943.52
732.32	1929.19
732.51	1751.01
732.69	1824.74
732.87	1759.21
733.05	1910.75
733.24	1857.51
733.42	1800.16
733.60	1841.12
733.79	1800.16
733.97	1808.36
734.15	1738.73
734.33	1857.51
734.52	1783.78
734.70	1853.41
734.88	1843.17
735.06	1802.21
735.25	1849.32
735.43	1767.40
735.61	1710.05
735.79	1849.32
735.98	1800.16
736.16	2211.81
736.34	1730.53
736.52	1730.53
736.71	1867.75
736.89	1751.01
737.07	1925.09
737.25	1726.44
737.44	1710.05
737.62	1769.44
737.80	1853.41
737.98	1802.21
738.17	1742.82
738.35	1763.30
738.53	1820.64
738.71	1818.60
738.89	1763.30
739.08	1751.01
739.26	1804.26
739.44	1794.02
739.62	1800.16
739.81	1777.64
739.99	1753.06
740.17	1777.64
740.35	1742.82
740.53	1742.82
740.72	1712.10
740.90	1771.49
741.08	1728.49
741.26	1656.81
741.44	1818.60
741.63	1718.25
741.81	1968.10
741.99	1708.01
742.17	1791.97
742.35	1800.16
742.54	1685.48
742.72	1808.36
742.90	1726.44
743.08	1687.53
743.26	1718.25
743.45	1800.16
743.63	1685.48
743.81	1742.82
743.99	1759.21
744.17	1607.66
744.35	1720.29
744.54	1791.97
744.72	1730.53
744.90	1677.29
745.08	1638.38
745.26	1767.40
745.44	1720.29
745.63	1701.86
745.81	1710.05
745.99	1761.25
746.17	1662.95
746.35	1662.95
746.53	1607.66
746.72	1726.44
746.90	1646.57
747.08	1693.67
747.26	1693.67
747.44	1746.92
747.62	1816.55
747.81	1644.52
747.99	1660.90
748.17	1636.33
748.35	1687.53
748.53	1679.33
748.71	1712.10
748.89	1736.68
749.07	1757.16
749.26	1677.29
749.44	1591.27
749.62	1613.80
749.80	1613.80
749.98	1609.70
750.16	1701.86
750.34	1736.68
750.52	1662.95
750.71	1595.37
750.89	1734.63
751.07	1701.86
751.25	1572.84
751.43	1593.32
751.61	1726.44
751.79	1554.41
751.97	1665.00
752.15	1595.37
752.34	1662.95
752.52	1548.26
752.70	1685.48
752.88	1791.97
753.06	1613.80
753.24	1634.28
753.42	1581.03
753.60	1652.71
753.78	1611.75
753.96	1597.42
754.15	1652.71
754.33	1734.63
754.51	1697.77
754.69	1636.33
754.87	1662.95
755.05	1697.77
755.23	1628.14
755.41	1591.27
755.59	1703.91
755.77	1578.98
755.95	1615.85
756.13	1744.87
756.31	1638.38
756.50	1619.94
756.68	1570.79
756.86	1685.48
757.04	1646.57
757.22	1714.15
757.40	1662.95
757.58	1548.26
757.76	1742.82
757.94	1730.53
758.12	1791.97
758.30	1703.91
758.48	1597.42
758.66	1611.75
758.84	1724.39
759.02	1581.03
759.20	1697.77
759.38	1644.52
759.56	1552.36
759.74	1751.01
759.92	1613.80
760.10	1687.53
760.28	1669.09
760.47	1474.54
760.65	1630.18
760.83	1732.58
761.01	1513.45
761.19	1611.75
761.37	1607.66
761.55	1587.18
761.73	1570.79
761.91	1595.37
762.09	1572.84
762.27	1630.18
762.45	1603.56
762.63	1644.52
762.81	1710.05
762.99	1660.90
763.17	1679.33
763.35	1619.94
763.53	1638.38
763.71	1581.03
763.89	1898.47
764.07	1660.90
764.25	1714.15
764.43	1581.03
764.61	1720.29
764.79	1652.71
764.97	1587.18
765.15	1775.59
765.33	1728.49
765.51	1587.18
765.69	1546.22
765.87	1554.41
766.05	1644.52
766.23	1613.80
766.41	1607.66
766.58	1636.33
766.76	1554.41
766.94	1566.70
767.12	1628.14
767.30	1662.95
767.48	1562.60
767.66	1644.52
767.84	1652.71
768.02	1677.29
768.20	1701.86
768.38	1736.68
768.56	1669.09
768.74	1597.42
768.92	1574.89
769.10	1548.26
769.28	1554.41
769.46	1603.56
769.64	1619.94
769.82	1644.52
770.00	1619.94
770.18	1621.99
770.36	1718.25
770.53	1644.52
770.71	1562.60
770.89	1656.81
771.07	1669.09
771.25	1540.07
771.43	1564.65
771.61	1619.94
771.79	1570.79
771.97	1490.92
772.15	1640.42
772.33	1515.50
772.51	1548.26
772.69	1513.45
772.86	1533.93
773.04	1531.88
773.22	1615.85
773.40	1611.75
773.58	1529.83
773.76	1611.75
773.94	1474.54
774.12	1621.99
774.30	1595.37
774.48	1497.07
774.65	1583.08
774.83	1525.74
775.01	1652.71
775.19	1570.79
775.37	1497.07
775.55	1529.83
775.73	1583.08
775.91	1538.02
776.09	1546.22
776.26	1554.41
776.44	1583.08
776.62	1562.60
776.80	1531.88
776.98	1531.88
777.16	1578.98
777.34	1619.94
777.52	1499.11
777.69	1578.98
777.87	1548.26
778.05	1562.60
778.23	1505.26
778.41	1679.33
778.59	1603.56
778.77	1546.22
778.94	1542.12
779.12	1542.12
779.30	1597.42
779.48	1628.14
779.66	1587.18
779.84	1595.37
780.02	1572.84
780.19	1570.79
780.37	1464.30
780.55	1660.90
780.73	1572.84
780.91	1654.76
781.09	1597.42
781.26	1597.42
781.44	1595.37
781.62	1548.26
781.80	1499.11
781.98	1531.88
782.16	1495.02
782.33	1595.37
782.51	1660.90
782.69	1554.41
782.87	1554.41
783.05	1556.46
783.22	1824.74
783.40	1507.30
783.58	1480.68
783.76	1525.74
783.94	1603.56
784.12	1521.64
784.29	1564.65
784.47	1482.73
784.65	1570.79
784.83	1581.03
785.01	1609.70
785.18	1587.18
785.36	1523.69
785.54	1591.27
785.72	1681.38
785.89	1628.14
786.07	1439.72
786.25	1509.35
786.43	1529.83
786.61	1433.58
786.78	1513.45
786.96	1554.41
787.14	1646.57
787.32	1488.87
787.49	1660.90
787.67	1505.26
787.85	1439.72
788.03	1542.12
788.21	1628.14
788.38	1513.45
788.56	1497.07
788.74	1538.02
788.92	1611.75
789.09	1558.50
789.27	1497.07
789.45	1591.27
789.63	1480.68
789.80	1423.34
789.98	1607.66
790.16	1603.56
790.34	1529.83
790.51	1497.07
790.69	1505.26
790.87	1513.45
791.05	1562.60
791.22	1640.42
791.40	1480.68
791.58	1427.43
791.76	1554.41
791.93	1665.00
792.11	1603.56
792.29	1540.07
792.46	1538.02
792.64	1480.68
792.82	1570.79
793.00	1611.75
793.17	1505.26
793.35	1538.02
793.53	1568.74
793.70	1507.30
793.88	1431.53
794.06	1578.98
794.24	1521.64
794.41	1515.50
794.59	1523.69
794.77	1529.83
794.94	1621.99
795.12	1578.98
795.30	1521.64
795.47	1613.80
795.65	1515.50
795.83	1587.18
796.01	1492.97
796.18	1497.07
796.36	1542.12
796.54	1525.74
796.71	1546.22
796.89	1638.38
