Comprimento	Intensity
502.90	1531.88
503.10	1460.20
503.30	1488.87
503.50	1523.69
503.70	1515.50
503.90	1507.30
504.10	1460.20
504.30	1492.97
504.50	1486.83
504.70	1480.68
504.90	1484.78
505.10	1505.26
505.30	1525.74
505.50	1529.83
505.70	1484.78
505.90	1441.77
506.10	1531.88
506.30	1546.22
506.50	1570.79
506.70	1517.54
506.90	1531.88
507.11	1505.26
507.31	1460.20
507.51	1492.97
507.71	1515.50
507.91	1452.01
508.11	1572.84
508.31	1439.72
508.51	1474.54
508.71	1554.41
508.91	1501.16
509.11	1464.30
509.31	1538.02
509.51	1449.96
509.71	1521.64
509.91	1517.54
510.11	1515.50
510.31	1574.89
510.51	1578.98
510.71	1460.20
510.91	1464.30
511.11	1439.72
511.31	1581.03
511.51	1492.97
511.71	1443.82
511.91	1515.50
512.11	1492.97
512.31	1464.30
512.51	1513.45
512.71	1505.26
512.91	1488.87
513.11	1488.87
513.31	1472.49
513.51	1492.97
513.71	1480.68
513.91	1460.20
514.11	1546.22
514.31	1519.59
514.51	1587.18
514.71	1468.39
514.90	1499.11
515.10	1490.92
515.30	1449.96
515.50	1488.87
515.70	1546.22
515.90	1488.87
516.10	1497.07
516.30	1357.80
516.50	1497.07
516.70	1490.92
516.90	1415.15
517.10	1400.81
517.30	1554.41
517.50	1447.91
517.70	1400.81
517.90	1490.92
518.10	1499.11
518.30	1583.08
518.50	1417.19
518.70	1441.77
518.90	1452.01
519.10	1517.54
519.30	1531.88
519.50	1521.64
519.69	1529.83
519.89	1507.30
520.09	1466.35
520.29	1476.59
520.49	1513.45
520.69	1509.35
520.89	1423.34
521.09	1544.17
521.29	1804.26
521.49	1499.11
521.69	1529.83
521.89	1492.97
522.09	1456.11
522.29	1507.30
522.48	1556.46
522.68	1480.68
522.88	1488.87
523.08	1480.68
523.28	1556.46
523.48	1570.79
523.68	1423.34
523.88	1566.70
524.08	1513.45
524.28	1492.97
524.48	1515.50
524.68	1513.45
524.87	1482.73
525.07	1529.83
525.27	1474.54
525.47	1492.97
525.67	1521.64
525.87	1513.45
526.07	1472.49
526.27	1460.20
526.47	1456.11
526.67	1492.97
526.86	1419.24
527.06	1546.22
527.26	1497.07
527.46	1587.18
527.66	1542.12
527.86	1460.20
528.06	1456.11
528.26	1607.66
528.46	1460.20
528.65	1476.59
528.85	1441.77
529.05	1466.35
529.25	1482.73
529.45	1499.11
529.65	1497.07
529.85	1515.50
530.05	1456.11
530.24	1562.60
530.44	1490.92
530.64	1587.18
530.84	1540.07
531.04	1447.91
531.24	1538.02
531.44	1423.34
531.63	1482.73
531.83	1538.02
532.03	1515.50
532.23	1562.60
532.43	1597.42
532.63	1501.16
532.83	1382.38
533.02	1507.30
533.22	1480.68
533.42	1415.15
533.62	1513.45
533.82	1466.35
534.02	1472.49
534.22	1482.73
534.41	1447.91
534.61	1488.87
534.81	1572.84
535.01	1533.93
535.21	1540.07
535.41	1474.54
535.60	1431.53
535.80	1515.50
536.00	1484.78
536.20	1456.11
536.40	1482.73
536.60	1513.45
536.79	1564.65
536.99	1431.53
537.19	1574.89
537.39	1564.65
537.59	1546.22
537.78	1415.15
537.98	1490.92
538.18	1456.11
538.38	1499.11
538.58	1382.38
538.77	1505.26
538.97	1392.62
539.17	1570.79
539.37	1474.54
539.57	1497.07
539.77	1523.69
539.96	1439.72
540.16	1554.41
540.36	1529.83
540.56	1458.15
540.76	1497.07
540.95	1554.41
541.15	1482.73
541.35	1488.87
541.55	1523.69
541.74	1400.81
541.94	1583.08
542.14	1517.54
542.34	1523.69
542.54	1474.54
542.73	1578.98
542.93	1529.83
543.13	1474.54
543.33	1460.20
543.53	1476.59
543.72	1578.98
543.92	1525.74
544.12	1456.11
544.32	1546.22
544.51	1529.83
544.71	1452.01
544.91	1511.40
545.11	1435.63
545.30	1540.07
545.50	1415.15
545.70	1499.11
545.90	1470.44
546.10	1472.49
546.29	1591.27
546.49	1556.46
546.69	1566.70
546.89	1474.54
547.08	1488.87
547.28	1431.53
547.48	1605.61
547.68	1558.50
547.87	1419.24
548.07	1476.59
548.27	1417.19
548.47	1390.57
548.66	1546.22
548.86	1488.87
549.06	1523.69
549.25	1466.35
549.45	1509.35
549.65	1538.02
549.85	1572.84
550.04	1462.25
550.24	1509.35
550.44	1349.61
550.64	1476.59
550.83	1490.92
551.03	1488.87
551.23	1394.67
551.43	1488.87
551.62	1349.61
551.82	1431.53
552.02	1507.30
552.21	1398.76
552.41	1509.35
552.61	1472.49
552.81	1349.61
553.00	1447.91
553.20	1376.24
553.40	1474.54
553.59	1525.74
553.79	1472.49
553.99	1460.20
554.18	1419.24
554.38	1488.87
554.58	1480.68
554.78	1497.07
554.97	1398.76
555.17	1529.83
555.37	1464.30
555.56	1447.91
555.76	1464.30
555.96	1411.05
556.15	1406.95
556.35	1386.47
556.55	1417.19
556.74	1398.76
556.94	1546.22
557.14	1361.90
557.34	1378.28
557.53	1499.11
557.73	1390.57
557.93	1423.34
558.12	1482.73
558.32	1447.91
558.52	1480.68
558.71	1449.96
558.91	1456.11
559.11	1443.82
559.30	1406.95
559.50	1431.53
559.70	1390.57
559.89	1509.35
560.09	1439.72
560.29	1366.00
560.48	1507.30
560.68	1384.43
560.88	1456.11
561.07	1378.28
561.27	1427.43
561.46	1542.12
561.66	1546.22
561.86	1370.09
562.05	1409.00
562.25	1409.00
562.45	1497.07
562.64	1357.80
562.84	1505.26
563.04	1466.35
563.23	1464.30
563.43	1406.95
563.63	1546.22
563.82	1447.91
564.02	1472.49
564.21	1431.53
564.41	1570.79
564.61	1542.12
564.80	1513.45
565.00	1400.81
565.20	1501.16
565.39	1419.24
565.59	1423.34
565.78	1431.53
565.98	1581.03
566.18	1411.05
566.37	1480.68
566.57	1384.43
566.77	1472.49
566.96	1402.86
567.16	1497.07
567.35	1409.00
567.55	1427.43
567.75	1456.11
567.94	1392.62
568.14	1529.83
568.33	1449.96
568.53	1447.91
568.73	1497.07
568.92	1411.05
569.12	1406.95
569.31	1394.67
569.51	1452.01
569.71	1449.96
569.90	1433.58
570.10	1435.63
570.29	1554.41
570.49	1406.95
570.69	1439.72
570.88	1343.47
571.08	1406.95
571.27	1392.62
571.47	1470.44
571.66	1398.76
571.86	1406.95
572.06	1431.53
572.25	1447.91
572.45	1392.62
572.64	1433.58
572.84	1482.73
573.03	1406.95
573.23	1472.49
573.43	1499.11
573.62	1409.00
573.82	1517.54
574.01	1423.34
574.21	1345.52
574.40	1464.30
574.60	1447.91
574.79	1384.43
574.99	1433.58
575.19	1490.92
575.38	1513.45
575.58	1452.01
575.77	1515.50
575.97	1439.72
576.16	1447.91
576.36	1382.38
576.55	1398.76
576.75	1515.50
576.94	1488.87
577.14	1454.06
577.34	1411.05
577.53	1513.45
577.73	1484.78
577.92	1474.54
578.12	1513.45
578.31	1409.00
578.51	1533.93
578.70	1456.11
578.90	1525.74
579.09	1480.68
579.29	1501.16
579.48	1456.11
579.68	1482.73
579.87	1474.54
580.07	1499.11
580.26	1433.58
580.46	1398.76
580.65	1464.30
580.85	1423.34
581.04	1538.02
581.24	1468.39
581.43	1546.22
581.63	1398.76
581.82	1464.30
582.02	1423.34
582.21	1540.07
582.41	1452.01
582.60	1468.39
582.80	1497.07
582.99	1417.19
583.19	1390.57
583.38	1433.58
583.58	1398.76
583.77	1439.72
583.97	1435.63
584.16	1550.31
584.36	1417.19
584.55	1318.89
584.75	1460.20
584.94	1456.11
585.14	1499.11
585.33	1357.80
585.53	1505.26
585.72	1390.57
585.92	1499.11
586.11	1468.39
586.31	1546.22
586.50	1452.01
586.70	1452.01
586.89	1390.57
587.09	1415.15
587.28	1378.28
587.47	1439.72
587.67	1476.59
587.86	1464.30
588.06	1411.05
588.25	1513.45
588.45	1376.24
588.64	1382.38
588.84	1409.00
589.03	1419.24
589.23	1435.63
589.42	1439.72
589.61	1400.81
589.81	1531.88
590.00	1398.76
590.20	1472.49
590.39	1361.90
590.59	1456.11
590.78	1382.38
590.98	1415.15
591.17	1374.19
591.36	1449.96
591.56	1492.97
591.75	1552.36
591.95	1480.68
592.14	1351.66
592.34	1431.53
592.53	1509.35
592.72	1415.15
592.92	1497.07
593.11	1351.66
593.31	1439.72
593.50	1454.06
593.69	1523.69
593.89	1456.11
594.08	1445.87
594.28	1480.68
594.47	1515.50
594.67	1562.60
594.86	1441.77
595.05	1492.97
595.25	1515.50
595.44	1392.62
595.64	1427.43
595.83	1497.07
596.02	1538.02
596.22	1435.63
596.41	1433.58
596.61	1488.87
596.80	1441.77
596.99	1402.86
597.19	1333.23
597.38	1449.96
597.58	1501.16
597.77	1490.92
597.96	1431.53
598.16	1441.77
598.35	1538.02
598.54	1415.15
598.74	1415.15
598.93	1476.59
599.13	1431.53
599.32	1357.80
599.51	1384.43
599.71	1499.11
599.90	1497.07
600.09	1439.72
600.29	1361.90
600.48	1417.19
600.68	1488.87
600.87	1456.11
601.06	1499.11
601.26	1382.38
601.45	1415.15
601.64	1476.59
601.84	1515.50
602.03	1478.63
602.22	1521.64
602.42	1431.53
602.61	1351.66
602.80	1406.95
603.00	1468.39
603.19	1415.15
603.38	1538.02
603.58	1482.73
603.77	1411.05
603.96	1423.34
604.16	1423.34
604.35	1419.24
604.54	1554.41
604.74	1456.11
604.93	1447.91
605.12	1353.71
605.32	1431.53
605.51	1400.81
605.70	1390.57
605.90	1370.09
606.09	1447.91
606.28	1341.42
606.48	1513.45
606.67	1439.72
606.86	1480.68
607.06	1406.95
607.25	1449.96
607.44	1486.83
607.64	1456.11
607.83	1449.96
608.02	1398.76
608.22	1480.68
608.41	1472.49
608.60	1376.24
608.79	1415.15
608.99	1431.53
609.18	1587.18
609.37	1398.76
609.57	1460.20
609.76	1368.04
609.95	1398.76
610.15	1423.34
610.34	1417.19
610.53	1458.15
610.72	1488.87
610.92	1437.67
611.11	1447.91
611.30	1488.87
611.50	1460.20
611.69	1464.30
611.88	1492.97
612.07	1546.22
612.27	1431.53
612.46	1447.91
612.65	1343.47
612.84	1390.57
613.04	1398.76
613.23	1415.15
613.42	1374.19
613.62	1513.45
613.81	1499.11
614.00	1497.07
614.19	1415.15
614.39	1411.05
614.58	1531.88
614.77	1474.54
614.96	1517.54
615.16	1517.54
615.35	1497.07
615.54	1458.15
615.73	1497.07
615.93	1421.29
616.12	1578.98
616.31	1400.81
616.50	1472.49
616.70	1474.54
616.89	1468.39
617.08	1492.97
617.27	1447.91
617.47	1525.74
617.66	1513.45
617.85	1513.45
618.04	1443.82
618.23	1468.39
618.43	1415.15
618.62	1435.63
618.81	1497.07
619.00	1441.77
619.20	1431.53
619.39	1439.72
619.58	1597.42
619.77	1431.53
619.96	1396.71
620.16	1452.01
620.35	1460.20
620.54	1431.53
620.73	1357.80
620.93	1449.96
621.12	1433.58
621.31	1376.24
621.50	1480.68
621.69	1497.07
621.89	1433.58
622.08	1390.57
622.27	1431.53
622.46	1456.11
622.65	1439.72
622.85	1353.71
623.04	1513.45
623.23	1431.53
623.42	1361.90
623.61	1425.39
623.81	1540.07
624.00	1449.96
624.19	1488.87
624.38	1488.87
624.57	1429.48
624.76	1484.78
624.96	1423.34
625.15	1386.47
625.34	1474.54
625.53	1497.07
625.72	1439.72
625.91	1441.77
626.11	1488.87
626.30	1402.86
626.49	1497.07
626.68	1398.76
626.87	1464.30
627.06	1497.07
627.26	1409.00
627.45	1447.91
627.64	1497.07
627.83	1468.39
628.02	1398.76
628.21	1480.68
628.41	1447.91
628.60	1431.53
628.79	1341.42
628.98	1499.11
629.17	1431.53
629.36	1531.88
629.55	1447.91
629.75	1433.58
629.94	1382.38
630.13	1419.24
630.32	1406.95
630.51	1417.19
630.70	1456.11
630.89	1447.91
631.09	1411.05
631.28	1447.91
631.47	1548.26
631.66	1402.86
631.85	1466.35
632.04	1464.30
632.23	1390.57
632.42	1497.07
632.62	1474.54
632.81	1390.57
633.00	1542.12
633.19	1374.19
633.38	1427.43
633.57	1458.15
633.76	1521.64
633.95	1464.30
634.14	1394.67
634.34	1462.25
634.53	1384.43
634.72	1382.38
634.91	1581.03
635.10	1417.19
635.29	1447.91
635.48	1439.72
635.67	1419.24
635.86	1476.59
636.05	1488.87
636.24	1376.24
636.44	1376.24
636.63	1482.73
636.82	1449.96
637.01	1587.18
637.20	1382.38
637.39	1458.15
637.58	1464.30
637.77	1406.95
637.96	1456.11
638.15	1415.15
638.34	1337.32
638.53	1421.29
638.73	1517.54
638.92	1370.09
639.11	1533.93
639.30	1447.91
639.49	1431.53
639.68	1337.32
639.87	1452.01
640.06	1452.01
640.25	1456.11
640.44	1456.11
640.63	1439.72
640.82	1456.11
641.01	1466.35
641.20	1546.22
641.39	1398.76
641.58	1415.15
641.77	1406.95
641.96	1382.38
642.16	1454.06
642.35	1488.87
642.54	1488.87
642.73	1370.09
642.92	1472.49
643.11	1542.12
643.30	1427.43
643.49	1447.91
643.68	1529.83
643.87	1386.47
644.06	1427.43
644.25	1400.81
644.44	1435.63
644.63	1464.30
644.82	1431.53
645.01	1353.71
645.20	1449.96
645.39	1490.92
645.58	1406.95
645.77	1456.11
645.96	1464.30
646.15	1447.91
646.34	1474.54
646.53	1474.54
646.72	1513.45
646.91	1472.49
647.10	1386.47
647.29	1425.39
647.48	1570.79
647.67	1447.91
647.86	1435.63
648.05	1447.91
648.24	1497.07
648.43	1501.16
648.62	1425.39
648.81	1406.95
649.00	1439.72
649.19	1513.45
649.38	1384.43
649.57	1431.53
649.76	1435.63
649.95	1478.63
650.14	1431.53
650.33	1384.43
650.52	1382.38
650.71	1366.00
650.90	1433.58
651.09	1529.83
651.28	1525.74
651.47	1472.49
651.66	1466.35
651.85	1490.92
652.04	1464.30
652.23	1402.86
652.42	1456.11
652.61	1452.01
652.80	1515.50
652.99	1427.43
653.17	1554.41
653.36	1515.50
653.55	1521.64
653.74	1509.35
653.93	1406.95
654.12	1572.84
654.31	1488.87
654.50	1490.92
654.69	1497.07
654.88	1550.31
655.07	1628.14
655.26	1751.01
655.45	2504.67
655.64	4577.21
655.83	7468.94
656.02	11495.25
656.21	15302.42
656.39	19236.57
656.58	22083.25
656.77	22593.19
656.96	21986.99
657.15	20145.87
657.34	18511.59
657.53	16867.07
657.72	15746.83
657.91	15066.91
658.10	13385.52
658.29	11843.40
658.48	9770.86
658.67	8005.51
658.85	6326.18
659.04	4956.08
659.23	3897.28
659.42	3135.44
659.61	2494.43
659.80	2168.80
659.99	1996.77
660.18	1751.01
660.37	1718.25
660.56	1521.64
660.74	1595.37
660.93	1630.18
661.12	1554.41
661.31	1533.93
661.50	1554.41
661.69	1433.58
661.88	1505.26
662.07	1513.45
662.26	1513.45
662.44	1501.16
662.63	1507.30
662.82	1492.97
663.01	1482.73
663.20	1480.68
663.39	1521.64
663.58	1509.35
663.77	1456.11
663.95	1517.54
664.14	1447.91
664.33	1415.15
664.52	1458.15
664.71	1546.22
664.90	1472.49
665.09	1429.48
665.27	1542.12
665.46	1443.82
665.65	1439.72
665.84	1501.16
666.03	1488.87
666.22	1425.39
666.41	1570.79
666.59	1480.68
666.78	1329.13
666.97	1394.67
667.16	1480.68
667.35	1484.78
667.54	1423.34
667.72	1488.87
667.91	1417.19
668.10	1511.40
668.29	1394.67
668.48	1482.73
668.67	1480.68
668.85	1472.49
669.04	1562.60
669.23	1468.39
669.42	1406.95
669.61	1482.73
669.80	1515.50
669.98	1472.49
670.17	1449.96
670.36	1490.92
670.55	1394.67
670.74	1376.24
670.92	1484.78
671.11	1439.72
671.30	1456.11
671.49	1531.88
671.68	1488.87
671.86	1398.76
672.05	1529.83
672.24	1468.39
672.43	1390.57
672.62	1431.53
672.80	1443.82
672.99	1484.78
673.18	1513.45
673.37	1449.96
673.56	1443.82
673.74	1441.77
673.93	1507.30
674.12	1357.80
674.31	1474.54
674.50	1327.08
674.68	1386.47
674.87	1464.30
675.06	1472.49
675.25	1368.04
675.43	1406.95
675.62	1390.57
675.81	1431.53
676.00	1505.26
676.19	1492.97
676.37	1411.05
676.56	1423.34
676.75	1415.15
676.94	1417.19
677.12	1425.39
677.31	1447.91
677.50	1476.59
677.69	1409.00
677.87	1279.98
678.06	1521.64
678.25	1357.80
678.44	1382.38
678.62	1343.47
678.81	1382.38
679.00	1480.68
679.19	1398.76
679.37	1417.19
679.56	1423.34
679.75	1484.78
679.94	1482.73
680.12	1435.63
680.31	1482.73
680.50	1480.68
680.68	1488.87
680.87	1415.15
681.06	1529.83
681.25	1507.30
681.43	1398.76
681.62	1462.25
681.81	1499.11
682.00	1394.67
682.18	1447.91
682.37	1345.52
682.56	1458.15
682.74	1472.49
682.93	1497.07
683.12	1382.38
683.31	1439.72
683.49	1456.11
683.68	1472.49
683.87	1357.80
684.05	1417.19
684.24	1464.30
684.43	1433.58
684.61	1452.01
684.80	1361.90
684.99	1417.19
685.18	1402.86
685.36	1433.58
685.55	1400.81
685.74	1398.76
685.92	1464.30
686.11	1406.95
686.30	1439.72
686.48	1439.72
686.67	1415.15
686.86	1488.87
687.04	1421.29
687.23	1456.11
687.42	1439.72
687.60	1468.39
687.79	1464.30
687.98	1476.59
688.16	1507.30
688.35	1423.34
688.54	1515.50
688.72	1923.04
688.91	1417.19
689.10	1406.95
689.28	1398.76
689.47	1521.64
689.66	1548.26
689.84	1447.91
690.03	1466.35
690.22	1425.39
690.40	1402.86
690.59	1402.86
690.78	1449.96
690.96	1437.67
691.15	1370.09
691.34	1417.19
691.52	1480.68
691.71	1390.57
691.89	1449.96
692.08	1423.34
692.27	1505.26
692.45	1456.11
692.64	1427.43
692.83	1386.47
693.01	1343.47
693.20	1480.68
693.38	1411.05
693.57	1437.67
693.76	1431.53
693.94	1540.07
694.13	1613.80
694.32	1433.58
694.50	1480.68
694.69	1357.80
694.87	1458.15
695.06	1482.73
695.25	1394.67
695.43	1488.87
695.62	1406.95
695.80	1513.45
695.99	1439.72
696.18	1409.00
696.36	1472.49
696.55	1456.11
696.73	1425.39
696.92	1484.78
697.11	1447.91
697.29	1513.45
697.48	1515.50
697.66	1548.26
697.85	1431.53
698.04	1411.05
698.22	1472.49
698.41	1333.23
698.59	1382.38
698.78	1304.56
698.96	1423.34
699.15	1497.07
699.34	1501.16
699.52	1447.91
699.71	1456.11
699.89	1452.01
700.08	1423.34
700.26	1445.87
700.45	1499.11
700.64	1472.49
700.82	1464.30
701.01	1431.53
701.19	1505.26
701.38	1474.54
701.56	1466.35
701.75	1415.15
701.93	1398.76
702.12	1396.71
702.31	1447.91
702.49	1392.62
702.68	1474.54
702.86	1423.34
703.05	1515.50
703.23	1456.11
703.42	1621.99
703.60	1464.30
703.79	1478.63
703.97	1316.84
704.16	1464.30
704.34	1490.92
704.53	1488.87
704.72	1374.19
704.90	1433.58
705.09	1482.73
705.27	1431.53
705.46	1390.57
705.64	1480.68
705.83	1361.90
706.01	1456.11
706.20	1357.80
706.38	1472.49
706.57	1415.15
706.75	1456.11
706.94	1488.87
707.12	1394.67
707.31	1411.05
707.49	1497.07
707.68	1488.87
707.86	1452.01
708.05	1509.35
708.23	1472.49
708.42	1415.15
708.60	1431.53
708.79	1427.43
708.97	1480.68
709.16	1523.69
709.34	1441.77
709.53	1402.86
709.71	1497.07
709.90	1433.58
710.08	1476.59
710.27	1361.90
710.45	1447.91
710.64	1431.53
710.82	1433.58
711.00	1730.53
711.19	1480.68
711.37	1402.86
711.56	1402.86
711.74	1447.91
711.93	1406.95
712.11	1425.39
712.30	1406.95
712.48	1419.24
712.67	1439.72
712.85	1406.95
713.04	1392.62
713.22	1507.30
713.40	1376.24
713.59	1439.72
713.77	1484.78
713.96	1507.30
714.14	1507.30
714.33	1474.54
714.51	1441.77
714.70	1476.59
714.88	1472.49
715.06	1378.28
715.25	1329.13
715.43	1466.35
715.62	1398.76
715.80	1492.97
715.99	1447.91
716.17	1439.72
716.35	1423.34
716.54	1466.35
716.72	1531.88
716.91	1396.71
717.09	1521.64
717.28	1482.73
717.46	1542.12
717.64	1439.72
717.83	1441.77
718.01	1312.75
718.20	1456.11
718.38	1452.01
718.56	1394.67
718.75	1464.30
718.93	1431.53
719.12	1415.15
719.30	1439.72
719.48	1409.00
719.67	1390.57
719.85	1382.38
720.04	1476.59
720.22	1435.63
720.40	1406.95
720.59	1521.64
720.77	1447.91
720.96	1423.34
721.14	1427.43
721.32	1433.58
721.51	1415.15
721.69	1464.30
721.87	1374.19
722.06	1505.26
722.24	1449.96
722.43	1456.11
722.61	1433.58
722.79	1507.30
722.98	1439.72
723.16	1472.49
723.34	1409.00
723.53	1357.80
723.71	1456.11
723.90	1398.76
724.08	1431.53
724.26	1472.49
724.45	1474.54
724.63	1456.11
724.81	1374.19
725.00	1484.78
725.18	1431.53
725.36	1439.72
725.55	1464.30
725.73	1431.53
725.91	1447.91
726.10	1382.38
726.28	1441.77
726.46	1441.77
726.65	1482.73
726.83	1492.97
727.01	1443.82
727.20	1441.77
727.38	1476.59
727.56	1464.30
727.75	1439.72
727.93	1427.43
728.11	1392.62
728.30	1439.72
728.48	1316.84
728.66	1398.76
728.85	1357.80
729.03	1482.73
729.21	1398.76
729.40	1472.49
729.58	1427.43
729.76	1409.00
729.94	1480.68
730.13	1476.59
730.31	1402.86
730.49	1382.38
730.68	1406.95
730.86	1460.20
731.04	1521.64
731.23	1406.95
731.41	1341.42
731.59	1357.80
731.77	1417.19
731.96	1507.30
732.14	1513.45
732.32	1435.63
732.51	1402.86
732.69	1439.72
732.87	1382.38
733.05	1497.07
733.24	1458.15
733.42	1423.34
733.60	1341.42
733.79	1357.80
733.97	1452.01
734.15	1443.82
734.33	1402.86
734.52	1427.43
734.70	1499.11
734.88	1488.87
735.06	1433.58
735.25	1456.11
735.43	1466.35
735.61	1337.32
735.79	1431.53
735.98	1458.15
736.16	1742.82
736.34	1456.11
736.52	1431.53
736.71	1492.97
736.89	1411.05
737.07	1472.49
737.25	1423.34
737.44	1419.24
737.62	1480.68
737.80	1423.34
737.98	1417.19
738.17	1415.15
738.35	1431.53
738.53	1449.96
738.71	1507.30
738.89	1464.30
739.08	1431.53
739.26	1472.49
739.44	1382.38
739.62	1425.39
739.81	1488.87
739.99	1341.42
740.17	1439.72
740.35	1431.53
740.53	1460.20
740.72	1460.20
740.90	1460.20
741.08	1382.38
741.26	1349.61
741.44	1447.91
741.63	1480.68
741.81	1513.45
741.99	1351.66
742.17	1488.87
742.35	1423.34
742.54	1409.00
742.72	1509.35
742.90	1435.63
743.08	1374.19
743.26	1382.38
743.45	1613.80
743.63	1439.72
743.81	1447.91
743.99	1417.19
744.17	1484.78
744.35	1460.20
744.54	1472.49
744.72	1497.07
744.90	1406.95
745.08	1390.57
745.26	1501.16
745.44	1406.95
745.63	1480.68
745.81	1443.82
745.99	1439.72
746.17	1423.34
746.35	1415.15
746.53	1415.15
746.72	1357.80
746.90	1513.45
747.08	1497.07
747.26	1480.68
747.44	1499.11
747.62	1535.98
747.81	1423.34
747.99	1357.80
748.17	1417.19
748.35	1411.05
748.53	1406.95
748.71	1443.82
748.89	1472.49
749.07	1472.49
749.26	1406.95
749.44	1513.45
749.62	1376.24
749.80	1458.15
749.98	1425.39
750.16	1415.15
750.34	1497.07
750.52	1415.15
750.71	1384.43
750.89	1427.43
751.07	1425.39
751.25	1341.42
751.43	1341.42
751.61	1439.72
751.79	1423.34
751.97	1376.24
752.15	1447.91
752.34	1492.97
752.52	1333.23
752.70	1480.68
752.88	1531.88
753.06	1476.59
753.24	1423.34
753.42	1325.04
753.60	1415.15
753.78	1464.30
753.96	1398.76
754.15	1472.49
754.33	1411.05
754.51	1507.30
754.69	1439.72
754.87	1441.77
755.05	1505.26
755.23	1394.67
755.41	1392.62
755.59	1376.24
755.77	1398.76
755.95	1449.96
756.13	1513.45
756.31	1374.19
756.50	1411.05
756.68	1329.13
756.86	1398.76
757.04	1384.43
757.22	1531.88
757.40	1435.63
757.58	1374.19
757.76	1548.26
757.94	1488.87
758.12	1464.30
758.30	1505.26
758.48	1366.00
758.66	1423.34
758.84	1452.01
759.02	1464.30
759.20	1515.50
759.38	1519.59
759.56	1349.61
759.74	1538.02
759.92	1462.25
760.10	1480.68
760.28	1402.86
760.47	1406.95
760.65	1472.49
760.83	1513.45
761.01	1343.47
761.19	1415.15
761.37	1409.00
761.55	1400.81
761.73	1390.57
761.91	1468.39
762.09	1400.81
762.27	1400.81
762.45	1468.39
762.63	1456.11
762.81	1497.07
762.99	1538.02
763.17	1449.96
763.35	1464.30
763.53	1441.77
763.71	1482.73
763.89	1775.59
764.07	1423.34
764.25	1540.07
764.43	1439.72
764.61	1497.07
764.79	1439.72
764.97	1374.19
765.15	1591.27
765.33	1398.76
765.51	1538.02
765.69	1427.43
765.87	1366.00
766.05	1433.58
766.23	1466.35
766.41	1435.63
766.58	1462.25
766.76	1361.90
766.94	1411.05
767.12	1480.68
767.30	1394.67
767.48	1353.71
767.66	1515.50
767.84	1427.43
768.02	1521.64
768.20	1538.02
768.38	1490.92
768.56	1390.57
768.74	1366.00
768.92	1499.11
769.10	1521.64
769.28	1480.68
769.46	1423.34
769.64	1492.97
769.82	1472.49
770.00	1441.77
770.18	1439.72
770.36	1507.30
770.53	1513.45
770.71	1523.69
770.89	1431.53
771.07	1425.39
771.25	1390.57
771.43	1390.57
771.61	1427.43
771.79	1368.04
771.97	1368.04
772.15	1456.11
772.33	1374.19
772.51	1357.80
772.69	1431.53
772.86	1361.90
773.04	1466.35
773.22	1468.39
773.40	1431.53
773.58	1413.10
773.76	1429.48
773.94	1378.28
774.12	1425.39
774.30	1472.49
774.48	1425.39
774.65	1433.58
774.83	1452.01
775.01	1490.92
775.19	1460.20
775.37	1443.82
775.55	1431.53
775.73	1402.86
775.91	1423.34
776.09	1476.59
776.26	1308.65
776.44	1400.81
776.62	1488.87
776.80	1423.34
776.98	1406.95
777.16	1513.45
777.34	1499.11
777.52	1439.72
777.69	1607.66
777.87	1419.24
778.05	1480.68
778.23	1349.61
778.41	1599.46
778.59	1441.77
778.77	1431.53
778.94	1447.91
779.12	1431.53
779.30	1472.49
779.48	1482.73
779.66	1468.39
779.84	1447.91
780.02	1415.15
780.19	1394.67
780.37	1441.77
780.55	1482.73
780.73	1382.38
780.91	1505.26
781.09	1490.92
781.26	1554.41
781.44	1441.77
781.62	1437.67
781.80	1398.76
781.98	1433.58
782.16	1374.19
782.33	1427.43
782.51	1501.16
782.69	1439.72
782.87	1482.73
783.05	1402.86
783.22	1628.14
783.40	1357.80
783.58	1449.96
783.76	1443.82
783.94	1464.30
784.12	1464.30
784.29	1425.39
784.47	1476.59
784.65	1458.15
784.83	1480.68
785.01	1490.92
785.18	1505.26
785.36	1431.53
785.54	1525.74
785.72	1490.92
785.89	1562.60
786.07	1447.91
786.25	1460.20
786.43	1447.91
786.61	1376.24
786.78	1415.15
786.96	1497.07
787.14	1497.07
787.32	1441.77
787.49	1484.78
787.67	1374.19
787.85	1415.15
788.03	1441.77
788.21	1509.35
788.38	1480.68
788.56	1378.28
788.74	1333.23
788.92	1460.20
789.09	1433.58
789.27	1394.67
789.45	1382.38
789.63	1366.00
789.80	1474.54
789.98	1472.49
790.16	1460.20
790.34	1423.34
790.51	1423.34
790.69	1449.96
790.87	1411.05
791.05	1447.91
791.22	1480.68
791.40	1413.10
791.58	1480.68
791.76	1507.30
791.93	1548.26
792.11	1521.64
792.29	1423.34
792.46	1417.19
792.64	1409.00
792.82	1497.07
793.00	1390.57
793.17	1374.19
793.35	1456.11
793.53	1501.16
793.70	1464.30
793.88	1400.81
794.06	1482.73
794.24	1480.68
794.41	1427.43
794.59	1484.78
794.77	1447.91
794.94	1529.83
795.12	1507.30
795.30	1370.09
795.47	1460.20
795.65	1359.85
795.83	1390.57
796.01	1433.58
796.18	1384.43
796.36	1349.61
796.54	1497.07
796.71	1505.26
